bs_ts,mmsi,imo,name,callsign,nav_status,sog,cog,lon,lat,shiptype,length,width,draught,destination,eta
2023-08-08 04:33:20,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,156.4,-165.55093500,64.35127500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:33:24,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,164.8,-165.55090000,64.35123000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:33:50,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,158.5,-165.55072000,64.35100333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:34:43,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,166.1,-165.55041500,64.35055000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:34:58,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,157.6,-165.55028333,64.35041667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:35:08,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,164.2,-165.55022667,64.35032500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:35:13,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,157.2,-165.55023333,64.35029333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:35:17,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,166.1,-165.55023000,64.35026333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:35:23,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,158.6,-165.55019500,64.35020333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:35:29,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,165.1,-165.55016333,64.35015833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:35:33,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,157.7,-165.55012500,64.35011500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:35:51,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,149.6,-165.54996833,64.34997167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:35:55,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,160.2,-165.54993667,64.34994167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:36:06,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,150.8,-165.54984500,64.34985500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:36:11,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,160.1,-165.54981000,64.34982500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:36:17,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,149.2,-165.54975833,64.34977667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:36:24,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,156.1,-165.54971167,64.34972000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:36:28,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,168.4,-165.54968833,64.34968667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:36:51,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,163.0,-165.54955500,64.34948500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:37:34,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,157.0,-165.54928500,64.34909500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:37:44,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,164.2,-165.54923667,64.34903667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:37:52,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,152.9,-165.54915500,64.34895500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:38:20,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,163.1,-165.54893333,64.34873833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:38:53,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,168.1,-165.54876167,64.34845167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:38:57,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,162.9,-165.54874000,64.34841667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:39:24,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,155.5,-165.54859000,64.34820667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:39:37,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,162.3,-165.54848833,64.34809500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:39:49,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,152.1,-165.54839333,64.34799833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:39:53,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,161.5,-165.54836167,64.34796333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:40:32,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,169.0,-165.54811167,64.34763333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:41:04,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,160.0,-165.54792333,64.34734167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:41:14,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,166.9,-165.54786333,64.34725000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:41:19,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,161.5,-165.54783000,64.34720667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:41:27,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,155.3,-165.54777500,64.34713667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:41:56,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,161.1,-165.54752833,64.34689500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:42:00,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,153.6,-165.54749500,64.34686000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:42:04,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,163.0,-165.54746167,64.34682500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:42:22,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,157.4,-165.54733500,64.34667167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:42:27,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,162.8,-165.54730667,64.34662667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:42:33,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,169.2,-165.54726833,64.34657333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:42:57,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,156.6,-165.54713167,64.34635833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:43:01,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,163.9,-165.54711000,64.34633167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:43:31,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,155.7,-165.54690333,64.34605833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:44:41,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,162.4,-165.54635000,64.34548000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:44:47,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,169.3,-165.54629833,64.34541833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:44:52,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,162.6,-165.54626833,64.34537500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:45:17,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,169.4,-165.54618500,64.34522667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:45:23,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,164.4,-165.54611333,64.34510667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:46:06,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,155.1,-165.54584333,64.34471833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:46:31,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,161.4,-165.54561500,64.34450000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:48:14,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,154.5,-165.54487000,64.34354000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:48:27,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,162.1,-165.54473333,64.34341000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:48:32,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,151.2,-165.54469667,64.34337667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:48:36,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,157.5,-165.54466667,64.34333833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:48:45,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,164.1,-165.54458833,64.34326000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:48:50,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,155.1,-165.54454833,64.34321333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:49:06,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,164.9,-165.54442833,64.34307000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:49:15,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,158.9,-165.54436833,64.34299167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:49:44,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,166.3,-165.54415500,64.34274500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:50:04,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,160.7,-165.54408333,64.34252333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:50:33,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,154.8,-165.54383167,64.34228167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:50:37,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,160.7,-165.54380000,64.34224333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:51:20,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,167.4,-165.54335500,64.34182167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:52:20,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,161.8,-165.54305667,64.34123000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:52:40,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,154.8,-165.54291833,64.34103667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:53:08,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,162.7,-165.54254167,64.34078000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:53:38,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,157.6,-165.54239333,64.34045500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:53:42,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,168.1,-165.54237833,64.34042667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:53:46,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,159.8,-165.54234667,64.34037833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:53:50,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,169.7,-165.54233833,64.34034667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:53:54,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,160.8,-165.54232833,64.34031667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:53:58,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,170.5,-165.54232167,64.34028833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:54:10,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,157.7,-165.54226667,64.34019667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:54:14,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,172.6,-165.54224833,64.34016167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:54:33,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.3,166.1,-165.54215500,64.33999167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:54:37,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,160.4,-165.54212833,64.33995333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:54:41,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,170.4,-165.54211667,64.33992167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:54:47,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,164.4,-165.54208333,64.33984833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:55:43,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,155.4,-165.54170333,64.33934667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:56:22,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.3,163.1,-165.54135500,64.33899833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:57:13,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,170.6,-165.54105167,64.33854667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:57:23,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,164.0,-165.54099500,64.33844833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:57:34,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.3,170.1,-165.54093667,64.33832667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:58:01,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.3,161.4,-165.54080333,64.33804167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 04:59:41,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.3,167.0,-165.54002667,64.33709667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:00:20,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,173.3,-165.53985000,64.33669500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:00:24,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,164.6,-165.53982500,64.33666833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:00:32,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,158.6,-165.53976000,64.33658500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:00:44,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,165.3,-165.53968167,64.33648167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:00:53,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,171.0,-165.53961833,64.33638667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:00:57,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,157.6,-165.53958667,64.33635167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:01:03,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,162.9,-165.53955000,64.33630000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:02:20,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,156.9,-165.53906167,64.33559667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:02:24,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,168.1,-165.53904167,64.33557167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:02:46,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,162.5,-165.53889667,64.33537333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:02:50,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,170.9,-165.53887000,64.33532333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:03:07,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,163.5,-165.53877667,64.33516000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:04:09,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,158.1,-165.53842333,64.33458000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:04:41,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.2,163.8,-165.53819500,64.33430833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:04:46,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,158.1,-165.53815667,64.33426500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:04:54,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,163.7,-165.53810667,64.33419333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:05:32,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,170.9,-165.53791500,64.33385833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:06:04,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,159.5,-165.53773500,64.33353000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:06:08,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,174.8,-165.53772333,64.33350000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:06:13,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,165.9,-165.53769333,64.33344333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:06:48,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,158.6,-165.53752667,64.33316333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:07:04,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.6,164.6,-165.53743667,64.33299833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:07:13,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.5,158.7,-165.53740000,64.33291833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:07:23,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.7,167.5,-165.53734667,64.33283667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:08:04,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.7,162.2,-165.53717000,64.33252500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:08:13,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,168.6,-165.53713333,64.33244833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:08:31,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,176.4,-165.53704500,64.33230167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:09:12,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,169.6,-165.53693833,64.33193500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:10:11,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,161.2,-165.53664167,64.33142000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:11:11,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,167.8,-165.53626833,64.33087667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:11:25,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,159.1,-165.53617500,64.33074167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:11:37,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,177.7,-165.53614000,64.33063667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:11:41,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,160.9,-165.53613333,64.33061167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:12:01,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,170.8,-165.53607333,64.33042333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:12:41,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,161.6,-165.53588500,64.33008000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:12:46,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,173.2,-165.53585500,64.33003833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:12:50,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,160.8,-165.53583667,64.33001167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:13:46,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,168.5,-165.53555500,64.32954333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:14:04,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.7,173.8,-165.53548500,64.32939000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:14:33,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.6,164.7,-165.53536500,64.32914500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:14:37,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,171.5,-165.53534833,64.32911167,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:14:44,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,165.3,-165.53532333,64.32906000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:14:51,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,157.7,-165.53528833,64.32900833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:14:55,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,166.5,-165.53527167,64.32898833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:15:06,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,159.2,-165.53519500,64.32890500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:15:10,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.7,165.9,-165.53517500,64.32887500,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:16:51,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.1,173.1,-165.53466000,64.32800833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:17:19,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.9,163.1,-165.53457167,64.32777000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:17:23,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,172.2,-165.53454167,64.32771833,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:17:27,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,161.4,-165.53451500,64.32768000,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:17:39,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.7,166.7,-165.53444000,64.32757667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:17:43,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,1.8,160.5,-165.53441167,64.32754333,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
2023-08-08 05:18:06,367108540,436820110,NORTHWEST EXPLORER,WCZ9007,Under way using engine,2.0,166.6,-165.53426000,64.32736667,Fishing vessel,49,10,5,NOME,2023-07-26 14:00:00
